id,author,slug,title,voivodeship,town,date,date_gmt,modified,modified_gmt,lat,lng,zoom,address,desc,category,rating
1964,1964,punkt-oporu-wzg-310-bobrowniki-tradytor-artyleryjski-poludniowy,Punkt oporu wzg. 310 Bobrowniki Tradytor artyleryjski południowy.,śląskie,Namiarki,2018-10-12T02:18:36,2018-10-12T00:18:36,2018-10-12T02:18:36,2018-10-12T00:18:36,50.378635,18.974668,19,Punkt oporu wzg. 310 Bobrowniki Tradytor artyleryjski południowy.,<p>Wchodzi\u0142e\u015b / wchodzi\u0142a\u015b do Punkt oporu wzg. 310 Bobrowniki Tradytor artyleryjski po\u0142udniowy. w Namiarki? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Militarne,Brak ocen
1232,1232,gorzelnia-2,Gorzelnia,lubelskie,Stare Zadybie,2018-10-12T01:43:20,2018-10-11T23:43:20,2021-07-31T10:46:43,2021-07-31T08:46:43,51.7497502,21.921414,19,Gorzelnia,"<p>\u0141atwo trafi\u0107, teren nie strze\u017cony, pozosta\u0142o\u015bci po gorzelini. Schody na pi\u0119tro drewniane, ca\u0142e ale nie wchodzi\u0142em ze wzgl\u0119d\xf3w bezpiecze\u0144stwa.</p>\n",Inne,4
2416,2416,zespol-palacowo-obronny,Zespół Pałacowo-obronny,lubelskie,Wygnanów,2018-10-12T01:27:24,2018-10-11T23:27:24,2018-10-12T01:27:24,2018-10-11T23:27:24,51.665741,22.629089,19,Zespół Pałacowo-obronny,<p>Znasz Zesp\xf3\u0142 Pa\u0142acowo-obronny w Wygnan\xf3w? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Zamki i pałace,Brak ocen
1787,1787,osrodek-pomiarow-zewnetrznych,Ośrodek Pomiarów Zewnętrznych,pomorskie,Kartoszyno,2018-10-12T01:23:12,2018-10-11T23:23:12,2018-10-12T01:23:12,2018-10-11T23:23:12,54.731304,18.089182,19,Ośrodek Pomiarów Zewnętrznych,<p>By\u0142e\u015b / by\u0142a\u015b w O\u015brodek Pomiar\xf3w Zewn\u0119trznych w Kartoszyno? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Inne,Brak ocen
2073,2073,spichlerz-folwarku-ozarowskich,Spichlerz folwarku Ożarowskich,mazowieckie,Brzóza,2018-10-12T01:16:22,2018-10-11T23:16:22,2021-08-18T17:18:44,2021-08-18T15:18:44,51.6005733,21.3521433,19,Spichlerz folwarku Ożarowskich,"<p>Nic godnego uwagi \u2013 Stare magazyny, wej\u015bcie bezproblemowe</p>\n",Domy,2
1597,1597,opuszczona-stacja-paliw-trojca,Opuszczona stacja paliw Trójca,dolnośląskie,Trójca,2018-10-11T23:42:34,2018-10-11T21:42:34,2018-10-11T23:42:34,2018-10-11T21:42:34,51.155985,15.112038,19,Opuszczona stacja paliw Trójca,<p>Zwiedzi\u0142e\u015b / zwiedzi\u0142a\u015b Opuszczona stacja paliw Tr\xf3jca w Tr\xf3jca? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Inne,Brak ocen
1996,1996,ruiny-hangarow,Ruiny hangarów,małopolskie,Kraków,2018-10-11T22:49:19,2018-10-11T20:49:19,2018-10-11T22:49:19,2018-10-11T20:49:19,50.08058,19.987822,19,Ruiny hangarów,<p>By\u0142e\u015b / by\u0142a\u015b w Ruiny hangar\xf3w w Krak\xf3w? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Inne,Brak ocen
900,900,budynek-mieszkalny-ul-karolkowa-rog-solidarnosci,Budynek mieszkalny ul. Karolkowa róg Solidarności,mazowieckie,Warszawa,2018-10-11T21:31:17,2018-10-11T19:31:17,2018-10-11T21:31:17,2018-10-11T19:31:17,52.236237,20.976119,19,Budynek mieszkalny ul. Karolkowa róg Solidarności,<p>Odwiedza\u0142e\u015b / odwiedza\u0142a\u015b Budynek mieszkalny ul. Karolkowa r\xf3g Solidarno\u015bci w Warszawa? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Domy,1
1696,1696,opuszczony-dworek,Opuszczony dworek,mazowieckie,Kłudzienko,2018-10-11T21:24:49,2018-10-11T19:24:49,2021-08-12T20:47:39,2021-08-12T18:47:39,52.1531615,20.6278074,19,Opuszczony dworek,"<p>\u0141adny, klimatyczny. Warto odwiedzi\u0107 zw\u0142aszcza \u017ce juz w bardzo s\u0142abym stanie, szczeg\xf3lnie dach a w\u0142a\u015bciwie jego brak.</p>\n",Domy,5
2297,2297,willa-zosienka,Willa Zosieńka,mazowieckie,Konstancin-Jeziorna,2018-10-11T20:58:38,2018-10-11T18:58:38,2018-10-11T20:58:38,2018-10-11T18:58:38,52.081352,21.116667,19,Willa Zosieńka,<p>Widzia\u0142e\u015b / widzia\u0142a\u015b Willa Zosie\u0144ka w Konstancin-Jeziorna? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Domy,Brak ocen
1313,1313,kamienica-przy-ul-proznej,Kamienica przy ul. Próżnej,mazowieckie,Warszawa,2018-10-11T20:33:04,2018-10-11T18:33:04,2018-10-11T20:33:04,2018-10-11T18:33:04,52.236217,21.004121,19,Kamienica przy ul. Próżnej,<p>Ogl\u0105da\u0142e\u015b / ogl\u0105da\u0142a\u015b Kamienica przy ul. Pr\xf3\u017cnej w Warszawa? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Domy,Brak ocen
1122,1122,fabryka-cementu,Fabryka cementu,zachodniopomorskie,Lubin,2018-10-11T20:10:18,2018-10-11T18:10:18,2018-10-11T20:10:18,2018-10-11T18:10:18,53.874804,14.425663,19,Fabryka cementu,<p>Odwiedzi\u0142e\u015b / odwiedzi\u0142a\u015b Fabryka cementu w Lubin? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Industrialne,Brak ocen
2325,2325,zabytkowa-rzeznia,Zabytkowa rzeźnia,śląskie,Chorzów,2018-10-11T19:08:14,2018-10-11T17:08:14,2021-08-20T20:19:52,2021-08-20T18:19:52,50.3012308,18.9480901,19,Zabytkowa rzeźnia,"<p>Caly obiekt to byl \u201cgralem urbexow Chorzowa\u201d podobnie jak Huta Kosciuszko, niestety na dzien dzisiejszy wiekszosc budynkow jest po \u201cprzypadkowych pozarach\u201d albo \u201cspontaniczym zawaleniach\u201d, reszte wlasciciel pozwolil rozebrac zlomiarza, ktorzy wykuwali stalowe elementy konstrukcji bez zadnego zazenowania przy nas, niedawno w jednym z glownych budynkow zawalil sie dach \u2013 notabene w tym z ktorego elementy konstrukcji przy nas wykywano, w drugim w piwnicy bezdomni maja swoja mete. Piekny obiekt na dzien dzisiejszy w oplakanym stanie, niby ogrodzony ale wejsc mozna prawie z kazdej strony, ochrony nie ma. Nic wielkiego sie juz nie zobaczy bo budynki dyrekcji nie maja juz nawet stropow, ale mozna zajrzec bo kilka detali sie jeszcze wylapie.</p>\n",Inne,1
1775,1775,opuszczony-zamek,Opuszczony Zamek,opolskie,Łąka Prudnicka,2018-10-11T18:26:08,2018-10-11T16:26:08,2021-08-12T21:43:00,2021-08-12T19:43:00,50.3130234,17.5273132,19,Opuszczony Zamek,"<p>Wej\u015bcie na dziedziniec jest co prawda zamkni\u0119te, ale mur jest do\u015b\u0107 niski. Sam nie wchodzi\u0142em, ale je\u017celi kto\u015b ma ochot\u0119, nie powinien mie\u0107 wi\u0119kszych problem\xf3w.</p>\n",Zamki i pałace,2.5
1510,1510,nieukonczona-mleczarnia,Nieukończona mleczarnia,małopolskie,Kraków,2018-10-11T17:01:27,2018-10-11T15:01:27,2021-08-12T19:18:28,2021-08-12T17:18:28,50.0388748,20.0537181,19,Nieukończona mleczarnia,"<p>Dos\u0142ownie niedoko\u0144czona. Postawiono \u201cczerwone klocki\u201d, troch\u0119 betonowych bloczk\xf3w i tak zostawiono. Jednak mimo to warto tam pojecha\u0107 chocia\u017cby dla widok\xf3w \U0001f609</p>\n",Industrialne,4
1325,1325,kaplica-przyszpitalna,Kaplica przyszpitalna,mazowieckie,Otwock,2018-10-11T15:40:37,2018-10-11T13:40:37,2021-08-01T11:28:02,2021-08-01T09:28:02,52.1164149,21.2874699,19,Kaplica przyszpitalna,"<p>Miejsce, kt\xf3re mo\u017cna odwiedzi\u0107 przy okazji, nie na docelowy Urbex. Dost\u0119p banalnie prosty, w \u015brodku ciemno\u015b\u0107, ca\u0142o\u015b\u0107 czarna (nie wiadomo czy spalona), nawa g\u0142\xf3wna kaplicy z o\u0142tarzem, zachowane oryginalne \u0142a\u0144cuchy, na kt\xf3rych wieszano \u017cyrandole, oraz poboczne pomieszczenia z zachowanymi kratami w oknach. Wej\u015bcia boczne do kaplicy zamurowane, wej\u015bcie jedynie wej\u015bciem g\u0142\xf3wnym \U0001f642</p>\n",Inne,2.3333333333333
2276,2276,willa-hanna-z-1-pol-xxw,Willa Hanna z 1 poł. XXw.,dolnośląskie,Świdnica,2018-10-11T14:38:03,2018-10-11T12:38:03,2021-08-20T19:53:04,2021-08-20T17:53:04,50.8463536,16.4798784,19,Willa Hanna z 1 poł. XXw.,"<p>Miejsce odwiedzone. Nie uda\u0142o si\u0119 nam znale\u017a\u0107 wej\u015bcia do srodka. Bardzo blisko innych zabudowa\u0144 i dosy\u0107 ruchliwej ulicy. Na placu znajduj\u0105 si\u0119 dwa dodatkowe budynki w tym spalona kapliczka. Nie ma sensu wchodzi\u0107 na plac, raczej poogl\u0105da\u0107 z zewn\u0105trz.</p>\n",Domy,1
1441,1441,magazyny-zbozowe,Magazyny zbożowe,opolskie,Opole,2018-10-11T14:24:09,2018-10-11T12:24:09,2018-10-11T14:24:09,2018-10-11T12:24:09,50.680022,17.871261,19,Magazyny zbożowe,<p>Znasz Magazyny zbo\u017cowe w Opole? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Industrialne,Brak ocen
2160,2160,strefa-przemyslowa-jeziorko,Strefa przemysłowa Jeziórko,podkarpackie,Stale,2018-10-11T13:08:30,2018-10-11T11:08:30,2021-08-20T19:30:35,2021-08-20T17:30:35,50.5487194,21.7782846,19,Strefa przemysłowa Jeziórko,<p>Strefa jest ju\u017c niestety bardzo zdemolowana ale w nocy nadal ma sw\xf3j klimat</p>\n,Industrialne,5
2020,2020,ruiny-zakladow-fabrycznych,Ruiny zakładów fabrycznych,śląskie,Sosnowiec,2018-10-11T12:10:54,2018-10-11T10:10:54,2021-08-18T11:31:26,2021-08-18T09:31:26,50.2772322,19.1945542,19,Ruiny zakładów fabrycznych,"<p>Trzeba uwa\u017ca\u0107, poniewa\u017c miejsce lubiane przez \u0107pun\xf3w. Mo\u017cna si\u0119 r\xf3wnie\u017c natkn\u0105\u0107 na pewnego pana, kt\xf3ry od czasu do czasu tu bywa i uznaje obiekt za teren prywatny i zmusza teren do opuszczenia.</p>\n",Industrialne,3
1153,1153,fort-12-wladyslaw-jagiello,Fort 12 &#8211; Władysław Jagiełło,kujawsko-pomorskie,Toruń,2018-10-11T12:06:35,2018-10-11T10:06:35,2021-07-31T10:11:26,2021-07-31T08:11:26,52.9851789,18.5939232,19,Fort 12 - Władysław Jagiełło,"<p>Miejsce na mapach google wydaje si\u0119 by\u0107 niedu\u017ce, ale to pozory. 5h to kompletne minimum, aby przej\u015b\u0107 ca\u0142y kompleks i go podziwia\u0107. Doj\u015b\u0107 mo\u017cna, albo od ruchwilej drogi, lub od \u201cpola\u201d. Jest tam du\u017co budynk\xf3w zewn\u0119trznych, pot\u0119\u017cne zakrzaczenie, oraz wiele podziemnych przej\u015b\u0107. W podziemiach natkn\u0105\u0142em si\u0119 nawet na martw\u0105 sarne i nietoperze. Najlepiej uda\u0107 si\u0119 tam przynajmniej we dw\xf3jke, oraz z obowi\u0105zkowymi d\u0142ugimi spodniami i latark\u0105. Mi\u0142ego zwiedzania</p>\n",Militarne,5
1985,1985,ruina-kosciola-w-zlotniku,Ruina kościoła w Złotniku,lubuskie,Złotnik,2018-10-11T11:39:01,2018-10-11T09:39:01,2018-10-11T11:39:01,2018-10-11T09:39:01,51.693103,15.202474,19,Ruina kościoła w Złotniku,<p>Odwiedzi\u0142e\u015b / odwiedzi\u0142a\u015b Ruina ko\u015bcio\u0142a w Z\u0142otniku w Z\u0142otnik? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Inne,Brak ocen
1438,1438,magazyny-amunicji-fabryki-nitrat,Magazyny Amunicji fabryki Nitrat,łódzkie,Mała Warszawa,2018-10-11T10:31:21,2018-10-11T08:31:21,2021-08-12T18:52:54,2021-08-12T16:52:54,51.6102618,19.9501848,19,Magazyny Amunicji fabryki Nitrat,"<p>Na miejscu zosta\u0142y ju\u017c tylko budynki bez jakiegokolwiek sprz\u0119tu i kawa\u0142ka metalu w \u015brodku.<br />\nPolecam r\xf3wnie\u017c zobaczy\u0107 poligon do\u015bwiadczalny, gdzie testowali te pociski.<br />\nWsp\xf3\u0142rz\u0119dne poligonu: 51.623562, 19.952571 (po drugiej stronie tor\xf3w)</p>\n",Militarne,Brak ocen
922,922,bunkry-ii-wojny-swiatowej,Bunkry II Wojny Światowej,śląskie,Łaziska Górne,2018-10-11T10:02:42,2018-10-11T08:02:42,2018-10-11T10:02:42,2018-10-11T08:02:42,50.133784,18.855286,19,Bunkry II Wojny Światowej,<p>Ogl\u0105da\u0142e\u015b / ogl\u0105da\u0142a\u015b Bunkry II Wojny \u015awiatowej w \u0141aziska G\xf3rne? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Militarne,Brak ocen
2239,2239,wedzarnia-ryb,Wędzarnia Ryb,śląskie,Katowice,2018-10-11T09:50:35,2018-10-11T07:50:35,2021-08-20T19:46:23,2021-08-20T17:46:23,50.1951096,18.9365137,19,Wędzarnia Ryb,"<p>bardzo fajne miejsce, troche daleko od centrum. dosy\u0107 zniszczone, ale mo\u017cna pochodzi\u0107. by\u0142em tam pod wiecz\xf3r i z\u0142apa\u0142 mnie deszcz. zwiedzi\u0142em mo\u017ce po\u0142owe kompleksu (jest ca\u0142kiem sporo do zwiedzania) i wygoni\u0142y mnie stamt\u0105d dziwne dzwi\u0119ki, kt\xf3re mia\u0142em wra\u017cenie za mn\u0105 pod\u0105\u017ca\u0142y, pewnie wyobra\u017ania, bo by\u0142em sam, by\u0142o ciemno, mia\u0142em s\u0142ab\u0105 latark\u0119 i pada\u0142 deszcz. polecam zwiedzi\u0107 \U0001f609</p>\n",Industrialne,4.75
1467,1467,mlyn-nr3-w-janinowie,Młyn nr3 w Janinowie,świętokrzyskie,Mstyczów,2018-10-11T09:43:55,2018-10-11T07:43:55,2018-10-11T09:43:55,2018-10-11T07:43:55,50.527641,19.951859,19,Młyn nr3 w Janinowie,<p>Widzia\u0142e\u015b / widzia\u0142a\u015b M\u0142yn nr3 w Janinowie w Mstycz\xf3w? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Industrialne,1
1135,1135,fabryka-organika,Fabryka Organika,łódzkie,Wola Krzysztoporska,2018-10-11T07:55:07,2018-10-11T05:55:07,2018-10-11T07:55:07,2018-10-11T05:55:07,51.344526,19.594202,19,Fabryka Organika,<p>Wizytowa\u0142e\u015b / wizytowa\u0142a\u015b Fabryka Organika w Wola Krzysztoporska? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Industrialne,Brak ocen
1811,1811,palac-biskupow-wroclawskich,Pałac biskupów wrocławskich,wielkopolskie,Skoroszów,2018-10-11T06:46:52,2018-10-11T04:46:52,2018-10-11T06:46:52,2018-10-11T04:46:52,51.128233,17.835759,19,Pałac biskupów wrocławskich,<p>Wchodzi\u0142e\u015b / wchodzi\u0142a\u015b do Pa\u0142ac biskup\xf3w wroc\u0142awskich w Skorosz\xf3w? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Domy,Brak ocen
2047,2047,schron-kolejowy,Schron kolejowy,kujawsko-pomorskie,Jabłonowo Pomorskie,2018-10-11T05:39:44,2018-10-11T03:39:44,2021-08-18T17:14:04,2021-08-18T15:14:04,53.3934285,19.1644558,19,Schron kolejowy,"<p>Schron do\u015b\u0107 ma\u0142y, ale jest. Obok schronu, przy torach jest te\u017c jeden budyneczek z piecykiem.</p>\n",Militarne,3
1205,1205,fort-vii-zbarz,Fort VII Zbarż,mazowieckie,Warszawa,2018-10-11T04:09:16,2018-10-11T02:09:16,2018-10-11T04:09:16,2018-10-11T02:09:16,52.170642,20.983801,19,Fort VII Zbarż,<p>By\u0142e\u015b / by\u0142a\u015b w Fort VII Zbar\u017c w Warszawa? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Militarne,Brak ocen
1828,1828,palac-rodu-von-magnis,Pałac rodu von Magnis,dolnośląskie,Bożków,2018-10-11T04:02:14,2018-10-11T02:02:14,2021-08-12T21:57:57,2021-08-12T19:57:57,50.5140951,16.5760303,19,Pałac rodu von Magnis,"<p>W cz\u0119\u015bci, gdzie nie by\u0142o szko\u0142y sporo si\u0119 zachowa\u0142o.<br />\nPraktycznie w ka\u017cdym miejscu czujki ruchu, wi\u0119c trzeba dogada\u0107 si\u0119 z opiekunem na zwiedzanie.</p>\n",Zamki i pałace,Brak ocen
2373,2373,zaklady-produkcyjno-naprawcze-taboru-maszyn-i-urzadzen-tabor,Zakłady Produkcyjno &#8211; Naprawcze Taboru Maszyn i Urządzeń Tabor,śląskie,Sosnowiec,2018-10-11T02:58:34,2018-10-11T00:58:34,2018-10-11T02:58:34,2018-10-11T00:58:34,50.243363,19.199319,19,Zakłady Produkcyjno - Naprawcze Taboru Maszyn i Urządzeń Tabor,<p>Odwiedzi\u0142e\u015b / odwiedzi\u0142a\u015b Zak\u0142ady Produkcyjno - Naprawcze Taboru Maszyn i Urz\u0105dze\u0144 Tabor w Sosnowiec? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Kolejowe,Brak ocen
1875,1875,parowozownia-cukrowni-goslawice,Parowozownia Cukrowni Gosławice,wielkopolskie,Konin,2018-10-11T01:50:21,2018-10-10T23:50:21,2018-10-11T01:50:21,2018-10-10T23:50:21,52.31366,18.282065,19,Parowozownia Cukrowni Gosławice,<p>By\u0142e\u015b / by\u0142a\u015b w Parowozownia Cukrowni Gos\u0142awice w Konin? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,wybierz,Brak ocen
2060,2060,sierociniec-dziel-niechcianych-przeniesiony,Sierociniec Dzieł Niechcianych (przeniesiony),mazowieckie,Warszawa,2018-10-11T01:18:13,2018-10-10T23:18:13,2021-08-18T17:16:33,2021-08-18T15:16:33,52.195192,21.1954594,19,Sierociniec Dzieł Niechcianych (przeniesiony),"<p>ruina, po\u0142owa pomieszcze\u0144 pozawalana, jeden pok\xf3j z rozsypanymi zabawkami, nic ciekawego</p>\n",Domy,2.5
1410,1410,kz-pzpr-przy-kombinacie-budowlanym-im-rewolucji-pazdziernikowej,KZ PZPR przy Kombinacie Budowlanym im.Rewolucji Październikowej,wielkopolskie,Konin,2018-10-11T01:01:17,2018-10-10T23:01:17,2018-10-11T01:01:17,2018-10-10T23:01:17,52.237405,18.236664,19,KZ PZPR przy Kombinacie Budowlanym im.Rewolucji Październikowej,<p>Zwiedzi\u0142e\u015b / zwiedzi\u0142a\u015b KZ PZPR przy Kombinacie Budowlanym im.Rewolucji Pa\u017adziernikowej w Konin? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Industrialne,Brak ocen
1093,1093,dworzec-kolei-osowa-gora,Dworzec kolei &#8211; Osowa Góra,wielkopolskie,Krosinko,2018-10-11T00:52:52,2018-10-10T22:52:52,2018-10-11T00:52:52,2018-10-10T22:52:52,52.249399,16.818979,19,Dworzec kolei - Osowa Góra,<p>Urbexowa\u0142e\u015b / urbexowa\u0142a\u015b w Dworzec kolei - Osowa G\xf3ra w Krosinko? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Kolejowe,Brak ocen
1896,1896,pkp,Pkp,opolskie,Prudnik,2018-10-11T00:27:27,2018-10-10T22:27:27,2021-08-16T12:40:14,2021-08-16T10:40:14,50.3297995,17.5637202,19,Pkp,"<p>Jak jest? Zobaczy\u0107 mo\u017cna stare pomieszczenie z kasami, zawalone \u015bmieciami niestety :/ Budynek przy peronie niedost\u0119pny.<br />\nKawa\u0142ek dalej jest wysoki budynek bez dost\u0119pu, a do tzw. spedycji towarowej niegdy\u015b mo\u017cna by\u0142o wej\u015b\u0107, nawet do podziemia. Obecnie (marzec 2019) wej\u015bcia s\u0105 zamurowane.<br />\nMo\u017cna si\u0119 pokr\u0119ci\u0107 w okolicy oczekuj\u0105c na poci\u0105g, ale \u201cbez sza\u0142u\u201d, nie warte specjalnego tripa \u201cna urbex\u201d.</p>\n",Kolejowe,Brak ocen
2001,2001,ruiny-kosciola,Ruiny kościoła,dolnośląskie,Gostków,2018-10-10T19:31:01,2018-10-10T17:31:01,2018-10-10T19:31:01,2018-10-10T17:31:01,50.845493,16.101108,19,Ruiny kościoła,<p>Odwiedzi\u0142e\u015b / odwiedzi\u0142a\u015b Ruiny ko\u015bcio\u0142a w Gostk\xf3w? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Zamki i pałace,Brak ocen
392,392,brutal,Brutal,śląskie,Katowice,2018-10-10T18:08:28,2018-10-10T16:08:28,2018-10-16T08:49:26,2018-10-16T06:49:26,50.252638375807855,19.0329122543335,19,Graniczna 3240-017 Katowice województwo śląskie Polska,"<p>\u015awietny klimat, rewelacyjne kr\u0119cony schody wewn\u0105trz</p>\n",Biurowce,4.375
1026,1026,dom-na-hofmana,Dom na Hofmana,małopolskie,Kraków,2018-10-10T18:00:10,2018-10-10T16:00:10,2021-07-30T21:06:23,2021-07-30T19:06:23,50.0573058,19.89942,19,Dom na Hofmana,"<p>Bardzo du\u017co pozosta\u0142ych przedmiot\xf3w, wej\u015b\u0107 naj\u0142atwiej przez dziur\u0119 w p\u0142ocie za budynkiem. Swego czasu napewno s\u0142u\u017cy\u0142o to miejsce kilku dzikim lokatorom wi\u0119c zapachy bywaj\u0105 niezbyt przyjemne.</p>\n",Domy,3.75
1219,1219,fum-poreba,FUM Poręba,śląskie,Poręba,2018-10-10T17:49:03,2018-10-10T15:49:03,2018-10-10T17:49:03,2018-10-10T15:49:03,50.490361,19.343662,19,FUM Poręba,<p>Znasz opuszczone miejsce FUM Por\u0119ba w Por\u0119ba? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Industrialne,2.75
1452,1452,mg-u-pak-743,MG u. Pak 743,lubuskie,Pieski,2018-10-10T17:31:54,2018-10-10T15:31:54,2018-10-10T17:31:54,2018-10-10T15:31:54,52.422791,15.464515,19,MG u. Pak 743,<p>Chodzi\u0142e\u015b / chodzi\u0142a\u015b po MG u. Pak 743 w Pieski? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Militarne,Brak ocen
1998,1998,ruiny-klasztoru-cystersow,Ruiny Klasztoru Cystersów,dolnośląskie,Winnica,2018-10-10T17:29:41,2018-10-10T15:29:41,2021-08-18T11:25:59,2021-08-18T09:25:59,51.1174246,16.084329,19,Ruiny Klasztoru Cystersów,"<p>Miejsce og\xf3lnodost\u0119pne, zachowane schody na dach, wystarczy odrobina woli i przeskoczy\u0107 przez murek, mo\u017cna eksplorowa\u0107. Sza\u0142u nie ma, ale nie \u017ca\u0142uj\u0119 \u017ce si\u0119 wybra\u0142em.</p>\n",Zamki i pałace,3
1069,1069,dwor-w-dzierznicy,Dwór w Dzierżnicy,wielkopolskie,Dzierżnica,2018-10-10T17:23:51,2018-10-10T15:23:51,2021-07-30T21:13:01,2021-07-30T19:13:01,52.3326052,17.3876171,19,Dwór w Dzierżnicy,"<p>Bardzo ciekawy budynek, dost\u0119p jest, trzeba uwa\u017ca\u0107 na mieszka\u0144c\xf3w, niedaleko znajduje si\u0119 mauzoleum.</p>\n",Domy,5
890,890,browar-nr-3,Browar nr 3,łódzkie,Łódź,2018-10-10T16:57:58,2018-10-10T14:57:58,2021-07-30T20:35:17,2021-07-30T18:35:17,51.7941911,19.4418781,19,Browar nr 3,<p>miejsce do\u015b\u0107 ciekawe ale puste w \u015brodku. budynek ma z 4 pi\u0119tra i na ka\u017cde warto zajrze\u0107. wej\u015b\u0107 jest do\u015b\u0107 \u0142atwo</p>\n,Inne,Brak ocen
1208,1208,fort-x,Fort X,kujawsko-pomorskie,Toruń,2018-10-10T16:06:05,2018-10-10T14:06:05,2018-10-10T16:06:05,2018-10-10T14:06:05,52.998263,18.568582,19,Fort X,<p>Odwiedzi\u0142e\u015b / odwiedzi\u0142a\u015b Fort X w Toru\u0144? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Militarne,Brak ocen
1571,1571,opuszczona-kamienica-targowa-76,Opuszczona kamienica Targowa 76,mazowieckie,Warszawa,2018-10-10T15:53:46,2018-10-10T13:53:46,2018-10-10T15:53:46,2018-10-10T13:53:46,52.255891,21.034441,19,Opuszczona kamienica Targowa 76,<p>Wizytowa\u0142e\u015b / wizytowa\u0142a\u015b Opuszczona kamienica Targowa 76 w Warszawa? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Domy,Brak ocen
1968,1968,r116b-i-sonderwerk,R116b i Sonderwerk,śląskie,Nieborowice,2018-10-10T15:43:54,2018-10-10T13:43:54,2018-10-10T15:43:54,2018-10-10T13:43:54,50.226982,18.629478,19,R116b i Sonderwerk,<p>Znasz R116b i Sonderwerk w Nieborowice? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Militarne,5
1426,1426,lotnisko,Lotnisko,zachodniopomorskie,Bagicz,2018-10-10T14:55:52,2018-10-10T12:55:52,2021-08-12T18:50:32,2021-08-12T16:50:32,54.1973952,15.6826401,19,Lotnisko,"<p>tak by\u0142o kiedy\u015b ,teraz jedyne to podziemia pod lotniskiem , s\u0105 trzy wej\u015bcia do\u015b\u0107 ci\u0119\u017ckie i bunkier przeciwnuklearny z salk\u0105 wspinaczkow\u0105 (dawny klub p\u0142etwonurk\xf3w , Nautilus, ) o kt\xf3rych \u015blad zagin\u0105\u0142 .Raz kiedy sprz\u0105tali\u015bmy tam teren bo mieli\u015bmy to miejsce dla siebie dla kapeli za m\u0142odu to starszy pan kuracjusz zapyta\u0142 si\u0119 nas czy wiemy ze tu s\u0105 3 pi\u0119tra w d\xf3\u0142 ,tego nigdy nie odkryli\u015bmy !?</p>\n<p>Ale ca\u0142e lata , ca\u0142y teren lotniska by\u0142 wykupywany przez Niemca albo Rosjanina ,teraz podobno ma tam powstawa\u0107 kurort nadmorski .</p>\n",Militarne,1
